Date,Good time to buy_mean,Uncertain - depends_mean,Bad time to buy_mean,Relative_mean,Value_3mon_mean,Value_10yr_mean,Yield spread_mean,USREC,Unemployment_mean,housing market_mean,Good time to buy_std,Uncertain - depends_std,Bad time to buy_std,Relative_std,Value_3mon_std,Value_10yr_std,Yield spread_std,Unemployment_std,housing market_std,Good time to buy_split,Uncertain - depends_split,Bad time to buy_split,Relative_split,Value_3mon_split,Value_10yr_split,Yield spread_split,Unemployment_split,housing market_split
1992-04-30,57.666666666666664,8.0,34.333333333333336,123.33333333333333,3.8763890787574997,7.453547884863674,3.5771588061061745,0.0,7.400000000000001,116.21701907386154,4.163331998932266,0.0,4.163331998932266,8.326663997864532,0.1461128688294267,0.10481622477214911,0.1337518685079261,0.0,0.0959952781950216,8.0,0.0,8.0,16.0,0.2868614718614708,0.20437799043062288,0.2377443609022558,0.0,0.1744702249834802
1992-07-31,67.33333333333333,6.666666666666667,26.0,141.33333333333334,3.499181818181818,7.166121212121212,3.6669393939393937,0.0,7.7,116.42915077705071,2.309401076758502,0.5773502691896258,2.6457513110645907,4.93288286231625,0.25228399647229505,0.2859983432497426,0.08121089438241166,0.10000000000000031,0.10260386533648695,4.0,1.0,5.0,9.0,0.4481818181818178,0.5474545454545456,0.15354545454545487,0.20000000000000018,0.18724155432967393
1992-10-31,59.333333333333336,8.333333333333334,32.333333333333336,127.0,2.966825396825397,6.53,3.563174603174603,0.0,7.5,115.64667540980174,2.516611478423584,0.5773502691896255,2.081665999466132,4.58257569495584,0.14070790681966705,0.09940069851974472,0.14231670260288573,0.17320508075688776,0.47100286551189696,5.0,1.0,4.0,9.0,0.26333333333333275,0.17380952380952408,0.26666666666666705,0.2999999999999998,0.9388169437456071
1993-01-31,67.33333333333333,7.666666666666667,25.0,142.33333333333334,3.1156060606060607,6.747719298245614,3.6321132376395533,0.0,7.366666666666667,114.41301759071253,1.5275252316519485,0.5773502691896258,1.0,2.5166114784235796,0.10819034165345044,0.1379352424772826,0.10012344528399252,0.05773502691896301,0.42080849485205246,3.0,1.0,2.0,5.0,0.2152392344497609,0.2731578947368414,0.1915550239234456,0.10000000000000053,0.8357567463521463
1993-04-30,71.0,9.666666666666666,19.333333333333332,151.66666666666666,2.9167200610221204,6.067896189749736,3.151176128727616,0.0,7.066666666666666,113.58082338280947,1.7320508075688772,1.5275252316519468,2.081665999466132,3.5118845842842497,0.04210708093114566,0.16547966301678074,0.1599080941255749,0.05773502691896237,0.04034767723534271,3.0,3.0,4.0,7.0,0.08173913043478231,0.28942355889724336,0.3070480549199086,0.09999999999999964,0.07682225208432669
1993-07-31,70.0,8.666666666666666,21.333333333333332,148.66666666666666,3.0211998556998556,5.934488455988455,2.9132886002886003,0.0,7.0,114.35242979593129,1.0,1.5275252316519465,2.081665999466133,2.886751345948127,0.058659177011628046,0.11769965706938812,0.15608764770629238,0.09999999999999964,0.5172966293941749,2.0,3.0,4.0,5.0,0.11440909090909068,0.230261904761905,0.3099523809523812,0.1999999999999993,1.0242291770129555
1993-10-31,69.0,10.0,21.0,148.0,2.9947366522366523,5.457242424242424,2.462505772005772,0.0,6.766666666666667,114.73534630173431,1.7320508075688772,1.0,2.6457513110645907,4.358898943540674,0.040812795133506455,0.1913875030103587,0.17648993168845137,0.05773502691896237,0.31493454128565185,3.0,2.0,5.0,8.0,0.07147186147186124,0.3437272727272731,0.3421363636363641,0.09999999999999964,0.5730489301178352
1994-01-31,72.66666666666667,8.666666666666666,18.666666666666668,154.0,3.0454393939393936,5.749530303030304,2.7040909090909095,0.0,6.566666666666666,113.888053994941,5.0332229568471645,2.516611478423583,2.5166114784235836,7.54983443527075,0.065001308526774,0.0250595296753196,0.07833626393908433,0.05773502691896237,0.15892578481219666,10.0,5.0,5.0,15.0,0.12850000000000028,0.050090909090909186,0.1549999999999998,0.09999999999999964,0.31542582699476895
1994-04-30,77.33333333333333,8.333333333333334,14.333333333333334,163.0,3.478382913806255,6.475957284515637,2.997574370709382,0.0,6.5,113.64190043239392,2.516611478423583,1.5275252316519465,2.3094010767585034,4.58257569495584,0.21343957889717377,0.49950689902284395,0.28752857133751,0.09999999999999964,0.22653753163820278,5.0,3.0,4.0,9.0,0.42473684210526264,0.998947368421053,0.57421052631579,0.1999999999999993,0.4323372157823542
1994-07-31,75.66666666666667,9.666666666666666,14.666666666666666,161.0,4.204026695526696,7.194232323232323,2.9902056277056275,0.0,6.099999999999999,114.70920328388581,2.081665999466134,0.5773502691896258,1.5275252316519468,3.605551275463989,0.10960108686436229,0.09877021748303902,0.041912055005135264,0.0,0.2777657287816178,4.0,1.0,3.0,7.0,0.19368181818181807,0.1966363636363644,0.07402597402597433,0.0,0.5335752159091811
