Date,Good time to buy,Uncertain - depends,Bad time to buy,Relative,Value_3mon,Value_10yr,spread,USREC,Value,housing market
1962-01,,,,,2.7195454545454543,4.083181818181818,1.3636363636363635,0.0,5.8,109.98177387624358
1962-02,,,,,2.7327777777777778,4.039444444444444,1.3066666666666666,0.0,5.5,109.38090496522184
1962-03,,,,,2.723181818181818,3.930454545454545,1.2072727272727273,0.0,5.6,109.38090496522184
1962-04,,,,,2.7295000000000003,3.843,1.1134999999999997,0.0,5.6,109.01871653818469
1962-05,,,,,2.685,3.8736363636363635,1.1886363636363635,0.0,5.5,109.60546958736761
1962-06,,,,,2.728095238095238,3.909047619047619,1.180952380952381,0.0,5.5,109.72282019720417
1962-07,,,,,2.921904761904762,4.014285714285714,1.0923809523809522,0.0,5.4,109.36069867840152
1962-08,,,,,2.8230434782608693,3.9756521739130433,1.152608695652174,0.0,5.7,109.36069867840152
1962-09,,,,,2.7757894736842106,3.978947368421052,1.2031578947368422,0.0,5.6,108.88438097166124
1962-10,,,,,2.7413636363636367,3.9254545454545453,1.1840909090909089,0.0,5.4,108.65122383895961
1962-11,,,,,2.8305263157894736,3.9157894736842107,1.085263157894737,0.0,5.7,108.7678024053104
1962-12,,,,,2.866,3.8645000000000005,0.9985000000000002,0.0,5.5,108.7678024053104
1963-01,,,,,2.908181818181818,3.833636363636364,0.9254545454545454,0.0,5.7,108.88438097166124
